"No.","Time","Source","Destination","Protocol","Length","Info","Delta"
"32887","11.562599804","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000cd000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33057","11.604170812","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000ce000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33058","11.604175171","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000ce000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33241","11.648077244","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000cf000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009001000000000000010000001c000000ffffffffffffffffffffffff"
"33243","11.656960918","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000cf000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009001000000000000010000001c000000ffffffffffffffffffffffff"
"33559","11.751696556","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d0000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009001000000000000010000001c000000ffffffffffffffffffffffff"
"33561","11.753049947","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d0000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33562","11.753057939","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d1000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33564","11.758712468","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d1000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009101000000000000010000001c000000ffffffffffffffffffffffff"
"33576","11.790088950","192.168.169.4","192.168.169.1","UDP","270","41962  >  8800 Len=144","ef0290000202000102000000d2000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009101000000000000010000001c000000ffffffffffffffffffffffff9201000000000000000000001c0000000700000000000000f0ffffff"
"33774","11.835858486","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d2000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009101000000000000010000001c000000ffffffffffffffffffffffff"
"33775","11.835865637","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d3000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33783","11.837405273","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d2000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009101000000000000010000001c000000ffffffffffffffffffffffff"
"33784","11.837406379","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d3000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33947","11.872529512","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d3000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"33955","11.907178942","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d4000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34050","11.945350211","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d4000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000000000001c000000ffffffffffffff03f0ffffff"
"34051","11.945358505","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d5000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34198","11.979892112","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009301000000000000000000001c0000000f00000000000000e0ffffff"
"34207","11.981539011","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009301000000000000000000001c0000000f00000000000000e0ffffff"
"34347","12.016822083","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34348","12.016827376","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34353","12.017867779","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34354","12.017872966","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34363","12.019298613","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34364","12.019302510","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d6000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009201000000000000010000001c000000ffffffffffffffffffffffff"
"34401","12.042873044","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d7000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34403","12.043009123","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d7000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34519","12.092175879","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d7000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009301000000001500800a00001c000090f5bbf9c74d14b77ae3ffffff"
"34524","12.095562890","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d7000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009301000000000000000000001c000000ffffffffffffff1fe0ffffff"
"34525","12.095563562","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000d8000000140066148080808002020000000000000000000000990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009301000000000000010000001c000000ffffffffffffffffffffffff"
"34655","12.125891093","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d9000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34757","12.148707562","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000d9000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34771","12.181255653","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000da000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34944","12.230011947","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000da000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"34945","12.230022065","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000db000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"35098","12.270582118","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000db000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009401000000000000010000001c000000ffffffffffffffffffffffff"
"35100","12.285296377","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000dc000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009401000000000000010000001c000000ffffffffffffffffffffffff"
"35405","12.361856060","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000dd000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"35406","12.361856786","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000dd000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009501000000000000010000001c000000ffffffffffffffffffffffff"
"35411","12.362778860","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000dd000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"35412","12.362780610","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000dd000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009501000000000000010000001c000000ffffffffffffffffffffffff"
"35440","12.388465170","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000de000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009501000000000000010000001c000000ffffffffffffffffffffffff"
"35441","12.388963624","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000de000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009501000000000000010000001c000000ffffffffffffffffffffffff"
"35658","12.441432500","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000de000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009501000000000000010000001c000000ffffffffffffffffffffffff"
"35659","12.441436531","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000df000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"35791","12.474777633","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000df000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"35793","12.482749629","192.168.169.4","192.168.169.1","UDP","242","41962  >  8800 Len=116","ef0274000202000101000000e0000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009601000000000000010000001c000000ffffffffffffffffffffffff"
"35965","12.544648404","192.168.169.4","192.168.169.1","UDP","270","41962  >  8800 Len=144","ef0290000202000102000000e0000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00009601000000000000010000001c000000ffffffffffffffffffffffff9701000000000000000000001c0000000100000000000000f0ffffff"
"35966","12.544654773","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36066","12.559277114","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36077","12.560461263","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36088","12.561691463","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36099","12.563183908","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36113","12.564699056","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36231","12.580910400","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36245","12.582692203","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36257","12.584248910","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e1000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36260","12.584273584","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e2000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36289","12.618548345","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e2000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36292","12.619535797","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e2000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36339","12.649612026","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36343","12.651086462","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36346","12.652964707","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36351","12.655017271","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36354","12.655065942","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36357","12.657042480","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36360","12.657323425","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"36365","12.659383440","192.168.169.4","192.168.169.1","UDP","214","41962  >  8800 Len=88","ef0258000202000100000000e3000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
